waveMin,waveMax,spectroFlux_r,spectroSynFlux_r,sn1_r,sn2_r,elodieBV,elodieTEff,elodieLogG,z
3601.637,10310.98,3.990313,3.798817,35.8641,35.0704,0,0,0,2.182374
3601.637,10349.04,3.007541,2.926115,35.4012,47.4471,0,0,0,2.20806
3601.637,10368.12,8.901238,8.803325,43.715,47.0035,0,0,0,2.558358
3808.904,9223.59,47.46339,48.17019,20.2727,19.349,0,0,0,0.6050577
3831.775,9217.221,19.41826,19.25078,19.9642,20.5593,0,0,0,1.368632
3601.637,10360.96,23.2107,22.31776,31.5331,41.345,0,0,0,2.206073
3601.637,10360.96,3.925124,3.828647,31.5331,41.345,0,0,0,1.986171
3601.637,10370.51,52.3758,51.37954,53.2911,53.2363,0,0,0,2.991968
3601.637,10370.51,10.85465,10.75744,53.2911,53.2363,0,0,0,0.62536
3601.637,10382.45,5.722053,5.147566,47.2378,53.0176,0,0,0,2.84091
3827.366,9215.099,28.36636,28.32756,13.9511,13.3438,0,0,0,1.680108
3829.129,9217.221,17.6338,17.5363,19.9642,20.5593,0,0,0,1.523127
3825.604,9217.221,22.50923,22.2817,19.9642,20.5593,0,0,0,2.107791
3601.637,10360.96,18.40943,17.71575,31.5331,41.345,0,0,0,2.279045
3601.637,10287.27,5.048795,4.8922,34.1455,41.3857,0,0,0,2.433429
3601.637,10277.8,2.952976,3.05863,34.1455,41.3857,0,0,0,2.534765
3601.637,10358.57,3.728187,3.695535,43.4,36.1654,0,0,0,0.6197367
3601.637,10349.04,7.25055,7.01106,33.4604,36.3153,0,0,0,0.7186986
3601.637,10358.57,9.636182,9.055589,33.4604,36.3153,0,0,0,2.323407
3601.637,10363.35,8.117756,8.071194,36.3191,41.4074,0,0,0,2.58165
3601.637,10351.42,4.369159,4.329709,53.9475,58.1222,0,0,0,2.128523
3601.637,10351.42,5.619265,5.397117,53.9475,58.1222,0,0,0,2.323726
3601.637,10394.41,1.475063,1.258041,35.8641,35.0704,0,0,0,3.110594
3601.637,10337.13,17.16512,17.10678,55.6003,61.0037,0,0,0,0.7077113
3601.637,10299.12,11.61307,10.94412,32.1553,35.0253,0,0,0,0.9503503
3601.637,10349.04,6.783213,6.617573,35.4012,47.4471,0,0,0,2.637499
3601.637,10349.04,19.3665,18.98353,35.4012,47.4471,0,0,0,1.097226
3601.637,10365.73,9.43235,9.293688,28.8187,42.8574,0,0,0,3.16724
3601.637,10365.73,0.3264562,0.3509157,28.8187,42.8574,0,0,0,2.315132
3601.637,10372.9,4.384906,4.472799,70.5587,71.6294,0,0,0,1.601258
3809.781,9187.556,18.11119,17.96743,20.3358,22.1411,0,0,0,1.468321
3808.027,9187.556,25.33181,25.27343,20.3358,22.1411,0,0,0,1.65746
3601.637,10299.12,8.30157,8.226852,33.3992,30.1009,0,0,0,2.185666
3806.274,9215.099,44.51332,43.65181,22.2985,26.2958,0,0,0,0.8315826
3815.927,9215.099,25.70637,25.59823,23.5874,22.2507,0,0,0,1.685034
3601.637,10270.7,4.087056,4.151069,34.3789,34.4887,0,0,0,3.639446
3601.637,10365.73,8.068418,8.175408,36.3191,41.4074,0,0,0,2.368441
3601.637,10363.35,2.833467,2.781501,36.3191,41.4074,0,0,0,0.7378154
3817.684,9189.672,19.21298,19.46609,45.8023,39.6392,0,0,0,0.4836376
3801.894,9202.377,64.70506,64.96563,18.6338,15.6907,0,0,0,0.5356297
3802.77,9202.377,26.38104,26.2534,18.6338,15.6907,0,0,0,0.4770688
3801.894,9202.377,57.66387,57.39218,18.6338,15.6907,0,0,0,0.7871585
3801.894,9206.615,57.09748,57.04859,18.6338,15.6907,0,0,0,1.630651
3804.521,9202.377,13.53383,13.68885,22.1989,19.7236,0,0,0,0.7819194
3801.019,9202.377,30.78954,30.49622,22.1989,19.7236,0,0,0,2.061759
3803.645,9208.735,21.05194,20.91082,22.1989,19.7236,0,0,0,3.059109
3815.048,9191.788,24.87312,25.18008,13.2403,10.8907,0,0,0,1.316978
3814.17,9191.788,28.14283,28.28196,13.2403,10.8907,0,0,0,1.594976
3812.414,9189.672,24.1544,23.80713,45.8023,39.6392,0,0,0,0.2891846
3818.563,9208.735,17.00022,17.14227,27.8368,28.5492,0,0,0,1.568591
3816.805,9208.735,41.38958,41.37049,27.8368,28.5492,0,0,0,1.398741
3801.019,9202.377,34.21545,33.88683,22.1989,19.7236,0,0,0,2.955297
3601.637,10341.89,4.164871,4.574589,26.6954,33.4032,0,0,0,2.159191
3813.292,9191.788,9.313414,8.377283,13.2403,10.8907,0,0,0,2.05948
3806.274,9191.788,19.14791,18.3122,13.2403,10.8907,0,0,0,2.047627
3806.274,9191.788,16.15969,15.09383,13.2403,10.8907,0,0,0,0.2464366
3806.274,9191.788,12.48459,11.04348,13.2403,10.8907,0,0,0,1.521567
3806.274,9191.788,41.60153,41.33022,45.8023,39.6392,0,0,0,1.369408
3801.894,9196.021,28.12654,27.8114,18.6338,15.6907,0,0,0,0.3773306
3802.77,9200.258,15.84675,15.45548,18.6338,15.6907,0,0,0,0.2019741
3805.397,9206.615,35.15509,35.09871,18.6338,15.6907,0,0,0,1.478397
3805.397,9208.735,7.789969,7.743235,27.8368,28.5492,0,0,0,1.628178
3813.292,9208.735,29.48577,29.5356,27.8368,28.5492,0,0,0,1.86359
3805.397,9212.978,36.42322,36.14043,22.1989,19.7236,0,0,0,1.770766
3804.521,9200.258,56.18713,56.1973,123.687,123.164,0,0,0,1.1485
3831.775,9210.856,33.44709,32.96474,13.2403,10.8907,0,0,0,1.436438
3804.521,9198.14,25.37475,25.2186,22.1989,19.7236,0,0,0,1.216817
3804.521,9204.496,71.46689,70.91813,22.1989,19.7236,0,0,0,1.623099
3815.927,9215.099,5.75811,5.756399,18.4371,19.2891,0,0,0,0.8575766
3830.893,9215.099,36.43059,36.75703,15.3455,18.5017,0,0,0,1.209048
3829.129,9210.856,19.28216,18.86371,13.2403,10.8907,0,0,0,1.606804
3826.485,9215.099,23.31478,22.95971,15.3455,18.5017,0,0,0,0.5481896
3601.637,10346.66,6.397655,6.199831,35.1324,38.613,0,0,0,1.028067
3807.15,9185.44,9.955431,9.983663,77.2127,96.2559,0,0,0,1.410477
3812.414,9212.978,33.52029,32.17626,77.2127,96.2559,0,0,0,0.1560715
3601.637,10327.61,3.293408,3.119983,41.7303,58.4673,0,0,0,0.8287564
3809.781,9193.904,40.36774,40.23788,20.4413,19.7838,0,0,0,2.0623
3808.904,9193.904,25.76114,25.82522,20.4413,19.7838,0,0,0,1.410278
3601.637,10356.19,2.034516,1.952554,33.3954,48.7637,0,0,0,1.073692
3601.637,10349.04,21.67405,21.27506,41.7303,58.4673,0,0,0,3.987531
3601.637,10270.7,4.33533,4.420489,56.5574,62.4072,0,0,0,2.290621
3794.897,9183.326,8.819385,8.57486,20.6866,18.208,0,0,0,2.379648
3795.771,9181.212,12.31268,12.02363,20.6866,18.208,0,0,0,3.728125
3790.531,9185.44,26.95459,26.93064,20.6866,18.208,0,0,0,0.8028148
3790.531,9187.556,35.6287,35.6425,20.6866,18.208,0,0,0,1.722029
3790.531,9191.788,28.59993,28.38932,20.6866,18.208,0,0,0,1.817539
3601.637,10329.99,4.762256,4.510421,45.1194,42.0226,0,0,0,2.849491
3601.637,10332.37,3.998262,3.94328,45.1194,42.0226,0,0,0,1.620474
3814.17,9176.984,8.162967,8.008311,25.4002,23.0529,0,0,0,1.521575
3789.658,9187.556,24.81666,24.65635,20.6866,18.208,0,0,0,1.722077
3790.531,9185.44,38.87226,38.95495,20.6866,18.208,0,0,0,1.023548
3789.658,9187.556,25.14723,25.17557,20.6866,18.208,0,0,0,2.026186
3815.048,9176.984,7.296544,6.991173,25.4002,23.0529,0,0,0,2.108326
3806.274,9208.735,31.4865,31.34353,19.4284,19.2351,0,0,0,0.7054457
3601.637,10275.43,1.2989,1.166985,44.0836,48.5019,0,0,0,2.310631
3817.684,9240.597,158.6746,159.542,23.0267,19.9343,0,0,0,1.053893
3817.684,9212.978,82.55241,82.09235,23.0267,19.9343,0,0,0,0.4115257
3816.805,9212.978,23.1653,23.2469,23.0267,19.9343,0,0,0,1.327686
3804.521,9204.496,28.57273,28.19181,19.4284,19.2351,0,0,0,1.502359
3601.637,10289.64,5.308642,5.306718,29.2843,37.6163,0,0,0,0.6272417
3601.637,10299.12,7.051365,6.950664,43.715,47.0035,0,0,0,2.639842
3808.904,9191.788,5.645609,5.422347,16.6741,15.3651,0,0,0,1.736666
3601.637,10289.64,5.693904,6.144591,29.2843,37.6163,0,0,0,2.917809
3601.637,10289.64,15.48877,15.56768,29.2843,37.6163,0,0,0,0.6085309
3601.637,10289.64,4.602326,4.644483,29.2843,37.6163,0,0,0,2.34339
3601.637,10289.64,12.06824,11.91901,28.8187,42.8574,0,0,0,0.6364421
3601.637,10289.64,13.97408,14.08892,28.8187,42.8574,0,0,0,2.734986
3601.637,10289.64,1.956083,1.95114,28.8187,42.8574,0,0,0,2.265741
3601.637,10339.51,9.903521,10.00585,29.4036,31.1984,0,0,0,2.320498
3601.637,10339.51,4.463993,4.504353,29.4036,31.1984,0,0,0,2.23463
3601.637,10339.51,4.099334,3.997124,29.4036,31.1984,0,0,0,2.321305
3601.637,10353.81,1.320567,1.368686,42.7352,45.1601,0,0,0,0.8505715
3822.962,9191.788,30.48778,30.38026,27.1928,27.3126,0,0,0,1.055812
3794.023,9196.021,26.00474,25.92347,20.7818,18.4908,0,0,0,1.361167
3601.637,10301.49,12.22667,11.41949,26.82,33.6658,0,0,0,2.753105
3601.637,10301.49,11.40348,11.82601,26.82,33.6658,0,0,0,2.381068
3815.927,9215.099,29.99024,30.32925,19.7189,19.6997,0,0,0,0.9367619
3804.521,9212.978,23.69729,23.61949,19.7189,19.6997,0,0,0,1.277305
3601.637,10282.53,5.308518,5.303033,47.2378,53.0176,0,0,0,2.264896
3601.637,10287.27,2.723024,2.81794,39.8554,44.221,0,0,0,2.678475
3808.904,9212.978,30.26187,30.32992,19.7189,19.6997,0,0,0,1.439024
3791.403,9193.904,26.74957,26.70513,20.7818,18.4908,0,0,0,1.12949
3601.637,10273.06,11.28726,11.09206,43.7804,42.4795,0,0,0,2.356603
3807.15,9210.856,13.16327,13.16901,19.6971,22.0525,0,0,0,1.461812
3807.15,9206.615,103.1314,101.8897,19.6971,22.0525,0,0,0,2.044347
3808.027,9204.496,28.14525,26.40454,19.6971,22.0525,0,0,0,0.1572411
3807.15,9204.496,23.46047,23.47757,19.6971,22.0525,0,0,0,1.335835
3813.292,9202.377,24.26672,24.14523,19.6971,22.0525,0,0,0,1.330196
3814.17,9200.258,15.62602,15.28949,19.6971,22.0525,0,0,0,1.895719
3601.637,10332.37,17.63213,17.48753,50.0536,47.9051,0,0,0,2.522115
3601.637,10332.37,9.545269,9.67215,50.0536,47.9051,0,0,0,2.64539
3601.637,10332.37,2.337587,2.427015,50.0536,47.9051,0,0,0,2.443508
3816.805,9204.496,44.92916,44.90145,16.6686,16.7605,0,0,0,1.166725
3816.805,9204.496,8.407916,8.377812,16.6686,16.7605,0,0,0,1.552909
3808.904,9223.59,29.4545,29.45889,19.7189,19.6997,0,0,0,1.215538
3810.658,9223.59,20.5151,20.36589,19.7189,19.6997,0,0,0,2.007343
3601.637,10301.49,3.169831,3.243251,26.82,33.6658,0,0,0,2.489738
3601.637,10325.24,2.707529,2.733045,26.82,33.6658,0,0,0,0.8149072
3601.637,10368.12,1.215742,1.131887,43.7804,42.4795,0,0,0,2.203168
3826.485,9206.615,28.74304,28.72657,16.6686,16.7605,0,0,0,1.699676
3826.485,9204.496,16.63779,16.67268,16.6686,16.7605,0,0,0,1.835389
3601.637,10365.73,4.260289,3.902742,26.82,33.6658,0,0,0,0.8095441
3601.637,10282.53,2.030905,1.915708,34.1455,41.3857,0,0,0,2.183748
3601.637,10282.53,3.605798,3.316038,34.1455,41.3857,0,0,0,2.865836
3601.637,10349.04,21.99647,22.35516,59.9728,55.4509,0,0,0,2.745947
3601.637,10353.81,6.632243,6.287913,42.3292,45.4002,0,0,0,2.180787
3807.15,9204.496,22.76201,22.41544,19.6971,22.0525,0,0,0,0.2711221
3601.637,10365.73,3.157183,3.160755,26.82,33.6658,0,0,0,2.626693
3601.637,10394.41,56.83158,55.3338,43.7804,42.4795,0,0,0,2.69138
3601.637,10394.41,4.111237,4.088249,43.7804,42.4795,0,0,0,2.176398
3601.637,10351.42,27.39191,27.3864,42.3292,45.4002,0,0,0,0.9591846
3601.637,10349.04,20.8975,20.60392,46.0465,42.8957,0,0,0,0.3913729
3601.637,10351.42,9.547393,9.46827,56.1037,73.0707,0,0,0,1.066544
3601.637,10332.37,7.655422,7.690655,35.2845,31.097,0,0,0,0.6782228
3802.77,9200.258,15.97737,16.08384,22.8106,23.7287,0,0,0,0.3278842
3601.637,10287.27,6.426255,6.275147,39.8554,44.221,0,0,0,2.543825
3808.027,9215.099,25.34392,25.36208,19.7189,19.6997,0,0,0,1.400813
3816.805,9215.099,43.97133,44.35854,19.7189,19.6997,0,0,0,1.845218
3792.277,9198.14,22.01112,21.92491,20.7818,18.4908,0,0,0,1.668544
3795.771,9183.326,16.17708,16.09641,30.8119,18.7228,0,0,0,1.582891
3601.637,10277.8,5.997136,5.979976,43.7804,42.4795,0,0,0,2.27606
3601.637,10353.81,13.33471,13.49598,61.0797,63.4192,0,0,0,2.247415
3601.637,10351.42,8.936557,9.012601,61.0797,63.4192,0,0,0,0.7250389
3601.637,10334.75,10.82983,10.40572,43.6117,35.8951,0,0,0,2.634535
3805.397,9147.449,11.04565,11.02925,90.106,98.1947,0,0,0,1.448333
3802.77,9193.904,31.87803,31.90898,22.8106,23.7287,0,0,0,1.301266
3802.77,9196.021,24.82996,24.41507,22.8106,23.7287,0,0,0,0.2533595
3601.637,10284.9,2.428289,2.514391,39.8554,44.221,0,0,0,2.395154
3601.637,10287.27,2.140978,2.077736,39.8554,44.221,0,0,0,3.123923
3601.637,10287.27,5.593811,5.744335,39.8554,44.221,0,0,0,0.7239538
3601.637,10332.37,16.1966,15.81633,50.0536,47.9051,0,0,0,2.151626
3601.637,10332.37,1.473876,1.543828,50.0536,47.9051,0,0,0,2.582915
3806.274,9210.856,23.41197,23.33972,19.7189,19.6997,0,0,0,1.313576
3813.292,9215.099,80.88226,82.35873,19.7189,19.6997,0,0,0,0.08082828
3810.658,9212.978,31.8336,31.67244,19.7189,19.6997,0,0,0,1.365598
3601.637,10277.8,1.706291,1.679369,41.6971,48.6048,0,0,0,2.180875
3601.637,10277.8,3.119573,3.442946,41.6971,48.6048,0,0,0,2.151889
3601.637,10289.64,5.131538,5.176121,29.5981,36.1345,0,0,0,1.020416
3601.637,10329.99,3.370928,3.354619,34.0092,36.4899,0,0,0,0.7293953
3601.637,10329.99,4.811397,4.716185,26.5935,35.9424,0,0,0,0.7479872
3601.637,10329.99,2.102609,2.053615,26.5935,35.9424,0,0,0,2.206221
3601.637,10287.27,15.65922,15.97926,31.2923,31.3672,0,0,0,2.414495
3601.637,10289.64,1.599842,1.752914,31.2923,31.3672,0,0,0,2.117688
3601.637,10289.64,2.825183,3.061519,31.2923,31.3672,0,0,0,2.185991
3802.77,9191.788,14.78141,15.20113,22.8106,23.7287,0,0,0,1.82736
3601.637,10287.27,2.102629,1.964437,39.8554,44.221,0,0,0,0.8354188
3808.027,9206.615,26.98127,26.74804,19.6971,22.0525,0,0,0,0.3969258
3601.637,10332.37,2.160697,2.282848,50.0536,47.9051,0,0,0,2.822062
3601.637,10325.24,3.098173,3.14664,26.82,33.6658,0,0,0,2.405362
3806.274,9212.978,38.91518,39.26815,19.7189,19.6997,0,0,0,0.8753049
3601.637,10292,13.94556,13.77482,31.5331,41.345,0,0,0,2.402614
3795.771,9198.14,21.78525,22.01627,20.7818,18.4908,0,0,0,1.256723
3601.637,10349.04,3.362483,3.198515,59.9728,55.4509,0,0,0,2.154614
3601.637,10353.81,30.89277,31.39933,42.3292,45.4002,0,0,0,2.596481
3601.637,10353.81,11.03073,10.88654,42.3292,45.4002,0,0,0,3.626731
3601.637,10337.13,2.25257,2.268444,42.7352,45.1601,0,0,0,3.177575
3601.637,10334.75,3.390871,3.233428,43.6117,35.8951,0,0,0,2.699851
3601.637,10334.75,10.9809,10.92172,53.9475,58.1222,0,0,0,2.390159
3601.637,10349.04,3.278487,3.310909,35.4012,47.4471,0,0,0,0.5082542
3601.637,10394.41,2.560886,2.456921,29.5524,34.386,0,0,0,2.27352
3601.637,10363.35,7.440549,7.198716,47.8698,47.8271,0,0,0,3.193774
3601.637,10372.9,5.023494,4.882093,31.6586,35.3935,0,0,0,2.301888
3601.637,10351.42,29.09685,29.15731,41.6971,48.6048,0,0,0,0.5475621
3801.019,9191.788,7.406397,7.236936,19.8208,20.9548,0,0,0,1.667912
3801.019,9193.904,44.02185,43.86089,19.8208,20.9548,0,0,0,1.728221
3801.019,9193.904,18.83268,18.71551,19.8208,20.9548,0,0,0,1.243996
3800.144,9193.904,6.549105,6.372546,19.8208,20.9548,0,0,0,0.6170233
3827.366,9191.788,21.5601,21.4292,28.7364,31.2085,0,0,0,0.672577
3826.485,9191.788,39.91462,40.03789,28.7364,31.2085,0,0,0,1.609553
3818.563,9191.788,37.7759,38.13585,141.717,147.827,0,0,0,0.8833775
3803.645,9206.615,0.06389616,0.05740684,123.687,123.164,0,0,0,0.4016727
3829.129,9189.672,77.10407,76.81461,26.3554,26.4652,0,0,0,1.362247
3799.269,9189.672,9.957202,9.968994,19.8208,20.9548,0,0,0,1.518912
3801.019,9189.672,12.46254,12.50374,19.8208,20.9548,0,0,0,1.392769
3801.019,8139.542,4.934007,4.737226,19.8208,20.9548,0,0,0,1.669961
3801.019,9193.904,4.47367,4.380683,19.8208,20.9548,0,0,0,1.656355
3824.723,9225.714,18.84747,18.80103,26.3554,26.4652,0,0,0,1.088023
3809.781,9225.714,15.59516,15.52228,26.3554,26.4652,0,0,0,0.3161712
3808.904,9225.714,32.66413,32.991,26.3554,26.4652,0,0,0,1.514356
3815.927,9217.221,10.34143,9.98206,29.492,28.0292,0,0,0,0.5438007
3814.17,9215.099,21.98237,21.98324,29.492,28.0292,0,0,0,0.9407836
3815.048,9215.099,34.80406,34.43993,29.492,28.0292,0,0,0,1.90675
3808.904,9219.344,15.11784,15.04693,35.7415,33.4691,0,0,0,1.976938
3808.904,9215.099,4.634617,4.575631,35.7415,33.4691,0,0,0,1.755017
3808.027,9215.099,17.86336,17.24528,35.7415,33.4691,0,0,0,0.3652585
3815.927,9217.221,17.8508,17.69847,29.492,28.0292,0,0,0,2.260152
3808.904,9215.099,17.69338,17.52786,35.7415,33.4691,0,0,0,0.4152527
3808.904,9219.344,13.75027,13.52494,35.7415,33.4691,0,0,0,0.4126365
3808.904,9215.099,46.89352,46.85674,35.7415,33.4691,0,0,0,0.767495
3808.904,9215.099,27.43565,27.42526,35.7415,33.4691,0,0,0,1.193377
3601.637,10296.75,2.795807,3.339807,34.172,40.5837,0,0,0,2.221311
3601.637,10296.75,2.307387,2.393893,34.172,40.5837,0,0,0,2.771576
3601.637,10353.81,13.53455,14.47957,34.172,40.5837,0,0,0,0.419039
3601.637,10353.81,3.474515,3.63556,34.172,40.5837,0,0,0,2.467644
3601.637,10325.24,3.22365,3.192249,44.9949,35.1141,0,0,0,0.8853863
3601.637,10325.24,1.296985,1.534264,44.9949,35.1141,0,0,0,2.868025
3601.637,10353.81,13.05852,12.45028,34.172,40.5837,0,0,0,3.10806
3601.637,10360.96,26.43354,25.64644,49.6928,47.8067,0,0,0,3.558125
3601.637,10360.96,9.518349,9.421356,49.6928,47.8067,0,0,0,2.460078
3601.637,10341.89,22.28237,21.63685,44.9949,35.1141,0,0,0,2.223574
3601.637,10341.89,3.097938,3.233507,44.9949,35.1141,0,0,0,2.332525
3601.637,10360.96,13.57436,13.94581,49.6928,47.8067,0,0,0,2.201931
3601.637,10360.96,4.365008,4.508552,49.6928,47.8067,0,0,0,3.184852
3601.637,10353.81,2.195131,2.348404,44.0836,48.5019,0,0,0,2.776809
3601.637,10325.24,3.942582,3.85423,44.9949,35.1141,0,0,0,2.082316
3601.637,10329.99,17.2631,17.44362,45.1194,42.0226,0,0,0,2.289712
3601.637,10325.24,3.335525,3.287101,44.9949,35.1141,0,0,0,2.468916
3601.637,10329.99,2.377463,2.396737,45.1194,42.0226,0,0,0,2.316698
3601.637,10341.89,9.9554,9.79994,44.9949,35.1141,0,0,0,2.178047
3601.637,10353.81,14.74938,14.35846,44.0836,48.5019,0,0,0,2.844133
3824.723,9185.44,37.895,38.72443,25.6119,23.6013,0,0,0,0.3395857
3601.637,10349.04,2.549982,2.496667,50.5458,62.1615,0,0,0,2.688432
3823.843,9185.44,26.31895,26.66166,25.6119,23.6013,0,0,0,1.584228
3824.723,9187.556,25.32877,24.55315,25.6119,23.6013,0,0,0,0.2884945
3601.637,10349.04,2.936035,2.804847,46.0465,42.8957,0,0,0,2.532515
3601.637,10349.04,3.699527,3.97602,46.0465,42.8957,0,0,0,3.237795
3808.027,9210.856,32.79565,32.05334,22.8763,18.0894,0,0,0,0.2076574
3601.637,10334.75,3.107351,3.32695,37.1653,27.8519,0,0,0,3.195043
3601.637,10349.04,13.5782,13.29709,37.1653,27.8519,0,0,0,2.337202
3814.17,9212.978,12.58395,12.55158,22.8763,18.0894,0,0,0,1.834724
3834.423,9215.099,7.251525,7.360284,16.6107,18.0857,0,0,0,1.719315
3834.423,9215.099,12.37386,12.40317,16.6107,18.0857,0,0,0,1.796053
3834.423,9215.099,4.276783,4.289152,16.6107,18.0857,0,0,0,1.862252
3808.027,9212.978,11.15064,11.16629,22.8763,18.0894,0,0,0,1.613158
3601.637,10334.75,11.09702,10.58376,37.1653,27.8519,0,0,0,2.285091
3601.637,10334.75,6.495654,6.389853,37.1653,27.8519,0,0,0,0.7820147
3606.617,10356.19,16.87123,16.71875,34.5838,43.8352,0,0,0,2.634475
3601.637,10358.57,8.087331,8.072323,53.0795,51.816,0,0,0,2.879849
3812.414,9217.221,24.98448,24.84497,22.2778,29.7546,0,0,0,1.092783
3833.54,9215.099,14.51603,14.557,22.8763,18.0894,0,0,0,0.9674005
3601.637,10363.35,7.83496,7.82866,40.7539,40.9282,0,0,0,0.8724163
3818.563,9217.221,23.29287,23.11116,30.7477,31.2106,0,0,0,1.16791
3812.414,9217.221,37.54889,37.64049,22.2778,29.7546,0,0,0,0.4197705
3829.129,9215.099,7.663839,7.469678,16.6107,18.0857,0,0,0,0.4007704
3819.443,9215.099,18.04486,17.99827,22.8763,18.0894,0,0,0,1.231214
3826.485,9215.099,5.138898,5.022102,22.8763,18.0894,0,0,0,0.6522552
3601.637,10349.04,1.214028,1.237475,43.643,35.3884,0,0,0,2.250422
3815.927,9215.099,11.74533,11.68409,22.8763,18.0894,0,0,0,1.588307
3601.637,10349.04,6.999267,6.909362,43.643,35.3884,0,0,0,0.8646537
3817.684,9215.099,23.47446,23.35604,53.2524,44.4313,0,0,0,2.183077
3809.781,9210.856,18.51887,18.45088,22.8763,18.0894,0,0,0,0.9355502
3808.904,9212.978,2.039993,2.001802,22.8763,18.0894,0,0,0,0.5952353
3601.637,10334.75,4.370362,4.171604,37.1653,27.8519,0,0,0,1.556743
3820.322,9185.44,24.27139,23.58028,27.2331,26.4976,0,0,0,2.055905
3822.082,9185.44,25.81054,25.22889,27.2331,26.4976,0,0,0,0.7632646
3601.637,10327.61,5.400928,5.40795,38.9972,42.0678,0,0,0,2.442293
3601.637,10363.35,3.168189,3.458507,78.2294,54.0375,0,0,0,2.311859
3816.805,9215.099,11.90851,11.83461,22.8763,18.0894,0,0,0,1.526043
3814.17,9215.099,6.279834,6.349534,22.8763,18.0894,0,0,0,0.9652239
3816.805,9215.099,10.52974,10.41519,22.8763,18.0894,0,0,0,2.120984
3822.962,9215.099,49.9304,49.06685,22.8763,18.0894,0,0,0,0.4135322
3819.443,9215.099,10.74794,10.8416,22.8763,18.0894,0,0,0,1.607505
3601.637,10334.75,7.909656,7.845079,37.1653,27.8519,0,0,0,1.899972
3823.843,9215.099,36.89425,37.13097,16.7569,18.6578,0,0,0,1.674322
3601.637,10349.04,3.958405,3.940264,40.6686,40.002,0,0,0,1.664434
3809.781,9210.856,25.29203,25.21281,19.7277,17.4551,0,0,0,0.7370775
3601.637,10344.27,3.560622,3.456829,41.968,55.0036,0,0,0,2.23524
3601.637,10349.04,7.916818,7.668527,40.287,42.4963,0,0,0,2.124835
3802.77,9208.735,8.725786,8.577498,19.7277,17.4551,0,0,0,1.699965
3804.521,9198.14,34.37639,34.57989,16.383,15.8777,0,0,0,0.7271327
3601.637,10282.53,5.559662,5.300139,59.9728,55.4509,0,0,0,4.001159
3601.637,10289.64,30.07431,29.24584,42.3292,45.4002,0,0,0,2.50323
3801.019,9187.556,42.57759,42.4529,23.6862,28.895,0,0,0,1.591869
3803.645,9210.856,17.54397,17.34674,19.7277,17.4551,0,0,0,1.020073
3804.521,9212.978,40.30314,40.2627,24.7408,28.1333,0,0,0,1.430848
3601.637,10289.64,104.9122,97.28403,42.3292,45.4002,0,0,0,2.227526
3601.637,10289.64,13.64338,12.95407,42.3292,45.4002,0,0,0,2.633763
3802.77,9185.44,27.85506,27.60721,23.6862,28.895,0,0,0,1.230654
3810.658,9215.099,42.60288,42.78899,24.7408,28.1333,0,0,0,1.107052
3601.637,10377.67,5.046812,4.962811,59.9728,55.4509,0,0,0,2.438051
3601.637,10377.67,4.271842,4.319374,59.9728,55.4509,0,0,0,3.031793
3601.637,10377.67,2.579687,2.53418,59.9728,55.4509,0,0,0,2.507791
3601.637,10353.81,2.851087,2.74851,33.4604,36.3153,0,0,0,2.690886
3601.637,10353.81,8.643903,8.167105,33.4604,36.3153,0,0,0,2.198102
3809.781,9215.099,21.20821,20.92884,24.7408,28.1333,0,0,0,1.082627
3601.637,10377.67,1.120259,1.153553,59.9728,55.4509,0,0,0,2.468574
3601.637,10380.06,1.595198,1.561486,44.786,38.6285,0,0,0,2.06228
3805.397,9215.099,19.10986,18.89659,19.5941,22.7014,0,0,0,1.829857
3810.658,9202.377,47.82499,48.31097,16.383,15.8777,0,0,0,0.2455795
3601.637,10353.81,1.916971,1.918534,33.4604,36.3153,0,0,0,2.308118
3601.637,10365.73,3.380254,3.173877,36.3191,41.4074,0,0,0,3.053969
3601.637,10299.12,3.093845,3.069561,42.4802,40.3186,0,0,0,2.243438
3601.637,10294.38,4.642147,4.601485,28.6705,39.0198,0,0,0,2.730434
3601.637,10289.64,4.137333,4.489148,28.8187,42.8574,0,0,0,2.385113
3601.637,10358.57,15.7733,14.80352,27.3837,33.6933,0,0,0,2.675404
3601.637,10265.97,3.159743,2.987073,51.2915,48.2148,0,0,0,0.6400583
3601.637,10337.13,8.162264,7.81929,47.8698,47.8271,0,0,0,2.217384
3601.637,10363.35,4.673759,4.589257,65.0961,61.8214,0,0,0,2.360826
3601.637,10358.57,17.21809,17.46648,45.1194,42.0226,0,0,0,2.545213
3601.637,10358.57,7.261534,7.133204,45.1194,42.0226,0,0,0,2.153951
3601.637,10351.42,3.305904,3.240978,33.6818,33.8516,0,0,0,0.8958545
3601.637,10289.64,7.962777,7.760616,42.3292,45.4002,0,0,0,2.322338
3601.637,10292,8.203242,8.513494,28.6705,39.0198,0,0,0,3.348761
3601.637,10358.57,6.199059,6.008924,27.3837,33.6933,0,0,0,0.923164
3601.637,10292,2.241756,2.197167,28.7186,33.3285,0,0,0,2.607886
3601.637,10358.57,7.344683,7.209641,56.1037,73.0707,0,0,0,2.852491
3601.637,10380.06,5.606668,5.79017,33.5734,40.1161,0,0,0,2.498936
3601.637,10363.35,5.575536,5.530409,65.0961,61.8214,0,0,0,2.720292
3601.637,10339.51,8.247292,7.986773,43.6186,45.9889,0,0,0,3.021478
