waveMin,waveMax,spectroFlux_r,spectroSynFlux_r,sn1_r,sn2_r,elodieBV,elodieTEff,elodieLogG,z
3816.805,9212.978,360.2802,359.9179,133.228,160.776,0.717,5426,4.5,0.0001340078
3816.805,9212.978,1122.729,1139.392,133.228,160.776,0.298,7118,4.045,0.0002667346
3816.805,9212.978,264.5301,264.1478,133.228,160.776,0,6000,4,0.0004129477
3815.927,9212.978,544.9182,543.6464,133.228,160.776,0.773,5261,4.55,0.0001481362
3815.048,9210.856,17.15979,16.77662,22.8106,23.7287,0,7500,4,0.0005387923
3809.781,9219.344,33.11745,33.31051,19.7189,19.6997,0,7500,4,0.0002472358
3794.897,9183.326,179.759,178.7758,30.8119,18.7228,0,6000,4,0.0001217342
3834.423,9219.344,14.73601,14.77964,60.0127,67.0753,0,6000,2,0.0002917585
3836.189,9219.344,19.29619,19.33267,60.0127,67.0753,0,6000,2,8.597222E-05
3832.657,9219.344,18.77923,18.82369,60.0127,67.0753,0,6500,4,0.0003488263
3831.775,9219.344,10.29692,10.23116,60.0127,67.0753,0,6000,4,0.0003794768
3832.657,9219.344,29.0861,28.88675,60.0127,67.0753,0,6000,4,0.000393989
3832.657,9219.344,19.18913,19.11885,60.0127,67.0753,0,6000,4,0.0002950446
3833.54,9219.344,12.42956,12.49435,60.0127,67.0753,0,6000,2,0.0003841182
3831.775,9219.344,16.01159,15.95101,60.0127,67.0753,0,6000,4,0.0002431983
3833.54,9219.344,15.28736,15.3107,60.0127,67.0753,0,6500,4,0.0004578744
3833.54,9219.344,27.28665,27.39185,60.0127,67.0753,0,7000,4,0.0003562439
3835.306,9219.344,10.60015,10.76428,60.0127,67.0753,0,6000,4,0.0002983665
3831.775,9219.344,24.73919,24.66797,60.0127,67.0753,0,6500,4,0.0004012945
3601.637,10365.73,150.549,148.9871,28.6705,39.0198,0.647,4949,1.32,3.353371E-05
3601.637,10356.19,2.732219,2.823637,29.2843,37.6163,1.173,4662,2.05,0.0001889865
3601.637,10353.81,2.984361,2.905476,52.7654,60.2028,0.18,6537,2.497,0.0002191468
3601.637,10353.81,5.201787,5.051351,52.7654,60.2028,0.475,5850,3.62,0.0005534352
3601.637,10353.81,2.639766,2.521642,52.7654,60.2028,0.605,5807,3.89,0.000294902
3815.927,9219.344,94.00896,93.36936,152.741,142.486,0,6000,4,0.001006812
3819.443,9219.344,87.50732,87.1862,152.741,142.486,0.692,5285,4.62,3.20426E-05
3818.563,9215.099,154.6978,154.4709,152.741,142.486,0.704,5320,4.49,0.0003437144
3816.805,9219.344,266.3854,265.0168,152.741,142.486,0,6000,4,0.0002581771
3801.894,9193.904,116.1932,115.7826,225.481,190.237,0,6000,4,0.0004065124
3807.15,9193.904,99.25181,98.60017,225.481,190.237,0.704,5320,4.49,0.0005021598
3801.894,9196.021,68.51699,67.99836,225.481,190.237,0.754,5047,4.59,0.000122369
3807.15,9193.904,446.4572,444.5726,225.481,190.237,0.701,5563,4.23,7.104634E-05
3806.274,9196.021,281.1504,280.2959,225.481,190.237,0.828,5126,3.5,6.261805E-05
3816.805,9215.099,593.6273,590.7346,133.228,160.776,1.136,4304,0.93,0.0005496344
3816.805,9215.099,204.7956,203.8516,133.228,160.776,0,6000,4,6.34488E-05
3816.805,9215.099,140.4599,140.9941,133.228,160.776,0.704,5320,4.49,0.0004114704
3816.805,9215.099,308.4876,307.519,133.228,160.776,0,6000,4,0.0001438319
3815.927,9212.978,402.4137,400.7346,133.228,160.776,0.692,5285,4.62,0.0003880486
3815.927,9212.978,1100.084,1094.113,133.228,160.776,0.95,4775,4.409,8.939071E-05
3799.269,9202.377,155.7563,157.2098,295.812,271.691,0.983,4576,4.414,1.413459E-05
3799.269,9200.258,75.75465,75.70684,295.812,271.691,0.564,5720,4.4,0.000812788
3601.637,10360.96,6.341493,6.123493,42.7352,45.1601,0.647,4949,1.32,0.0002233552
3829.129,9219.344,7.109261,7.032065,60.0127,67.0753,0,9500,2,0.0006619049
3830.011,9217.221,18.67676,18.58514,60.0127,67.0753,0,6500,4,0.0003417732
3830.011,9219.344,26.07272,26.00926,60.0127,67.0753,0,6000,2,0.0004885466
3601.637,10365.73,10.83718,10.58232,29.2843,37.6163,1.756,3700,1,0.0006376636
3601.637,10358.57,8.053653,7.858998,70.5587,71.6294,0.18,6537,2.497,0.0008425773
3814.17,9206.615,280.6959,279.8021,53.7491,61.9191,1.038,4528,4.251,9.825271E-05
3815.048,9206.615,73.4301,73.68553,53.7491,61.9191,0.6,5630,4.5,0.0003313347
3815.048,9206.615,120.2946,119.6347,53.7491,61.9191,1.069,4382,4.64,5.331148E-05
3824.723,9210.856,96.13938,95.6857,53.7491,61.9191,1.063,4353,4.522,9.460751E-05
3826.485,9219.344,793.6303,790.2039,159.802,122.959,0.811,5059,4.45,8.746334E-06
3826.485,9219.344,436.9377,438.0024,159.802,122.959,0.871,4955,4.47,0.0001351496
3820.322,9219.344,224.9909,225.8766,152.741,142.486,0.786,5221,4.5,0.0002099682
3820.322,9215.099,702.2991,704.6425,152.741,142.486,0.819,5139,4.79,5.291482E-05
3822.962,9219.344,603.0772,603.7642,152.741,142.486,0.95,4775,4.409,6.208917E-05
3825.604,9215.099,97.13033,96.60358,152.741,142.486,0,6000,4,0.000364342
3815.048,9215.099,185.6729,184.4637,152.741,142.486,0,6500,4,0.0002053157
3814.17,9219.344,504.3033,502.0441,152.741,142.486,0.6,5630,4.5,0.0002300406
3804.521,9193.904,346.8736,345.4665,225.481,190.237,0.717,5426,4.5,2.792077E-05
3803.645,9196.021,206.8775,206.0559,225.481,190.237,0.692,5285,4.62,0.0001113554
3806.274,9193.904,172.6407,171.3141,225.481,190.237,0.786,5221,4.5,5.660094E-05
3805.397,9193.904,230.89,229.9717,225.481,190.237,0.568,5748,4.17,0.0002067918
3803.645,9193.904,306.0918,307.024,225.481,190.237,0.107,7852,3.18,0.0006509874
3822.962,9215.099,32.00487,32.00146,56.4025,77.355,0.717,5426,4.5,0.0001902743
3823.843,9215.099,79.29478,79.3278,56.4025,77.355,0.692,5285,4.62,0.0001403812
3824.723,9215.099,118.8343,119.4314,56.4025,77.355,0.811,5059,4.45,0.0006738411
3827.366,9215.099,26.88358,27.20707,56.4025,77.355,0.452,5961,4.3,0.0001582178
3823.843,9215.099,51.17791,51.18716,56.4025,77.355,0,6000,4,0.0001550644
3825.604,9215.099,110.0483,110.2865,56.4025,77.355,0.717,5426,4.5,1.498627E-05
3812.414,9219.344,29.21782,28.99949,95.7754,119.302,0,6000,4,0.0001144413
3814.17,9215.099,56.47159,56.53451,95.7754,119.302,0.539,5373,4.37,5.987762E-05
3601.637,10325.24,4.07333,3.905994,26.82,33.6658,1.299,4395,2.11,0.0002534029
3601.637,10353.81,13.92407,13.8047,39.8554,44.221,1.474,3705,4.8,0.0006263636
3799.269,9198.14,107.3131,106.3515,295.812,271.691,0,6000,4,0.0002031618
3798.394,9198.14,125.9969,126.802,295.812,271.691,1.354,3962,4.5,2.846692E-05
3800.144,9200.258,123.7864,124.5292,295.812,271.691,1.069,4382,4.64,4.385121E-05
3799.269,9202.377,122.9892,123.1747,295.812,271.691,0.692,5285,4.62,5.544944E-05
3829.129,9219.344,164.0251,164.6486,159.802,122.959,0,6500,4,0.001061438
3830.893,9219.344,114.2564,113.8498,159.802,122.959,0,6000,4,4.185591E-05
3830.011,9219.344,350.8097,350.4041,159.802,122.959,0,6000,4,0.0004642821
3831.775,9219.344,177.078,176.7285,159.802,122.959,0.692,5285,4.62,8.775613E-05
3601.637,10358.57,6.024054,5.938881,70.5587,71.6294,0.287,7134,3.863,0.001111788
3808.904,9208.735,3.619558,3.621461,20.514,20.3932,1.502,3717,4.89,2.461998E-05
3808.904,9149.556,51.45467,51.1095,81.9167,99.3065,0.754,5047,4.59,0.0005618816
3812.414,9187.556,80.67045,80.61044,13.1307,18.9931,1.502,3717,4.89,6.562256E-05
3811.536,9187.556,49.37259,49.37967,13.1307,18.9931,1.371,3890,4.5,0.000236914
3813.292,9187.556,50.89742,50.66904,13.1307,18.9931,1.354,3962,4.5,9.618984E-05
3811.536,9187.556,59.56633,59.64098,13.1307,18.9931,1.038,4528,4.251,2.116178E-06
4413.671,9187.556,41.93498,41.43883,13.1307,18.9931,1.41,3858,4.165,4.305573E-05
3808.904,9181.212,21.34627,21.00408,82.5282,81.4314,1.354,3962,4.5,0.000227581
3808.904,9181.212,11.54556,11.54747,82.5282,81.4314,0,6000,4,0.000240617
3808.904,9181.212,21.29778,21.22297,82.5282,81.4314,0.326,6162,4.05,0.0002333372
3808.904,9149.556,21.5368,21.4521,82.5282,81.4314,0.378,6061,3.58,0.00101406
3808.904,9181.212,40.67423,40.5139,82.5282,81.4314,0.446,5895,4.41,0.000254785
3808.904,9181.212,70.20597,70.16457,82.5282,81.4314,0,6500,2,7.096527E-05
3808.027,9149.556,20.10666,19.79487,82.5282,81.4314,0,6000,4,0.0004590834
3808.904,9149.556,21.88158,21.96308,82.5282,81.4314,0,8500,4,0.000347261
3808.904,9149.556,116.9169,116.5356,82.5282,81.4314,0.692,5285,4.62,6.681242E-05
3808.904,9149.556,21.95434,21.93584,82.5282,81.4314,0.526,5704,4.36,0.0005257796
3808.027,9149.556,165.6525,165.8994,82.5282,81.4314,1.069,4382,4.64,2.068732E-05
3808.027,9149.556,117.0924,116.6279,82.5282,81.4314,0.754,5047,4.59,4.302687E-05
3808.904,9149.556,153.2833,152.8295,82.5282,81.4314,0.881,4738,1.76,2.822279E-05
3808.027,9149.556,90.71476,90.36359,82.5282,81.4314,0.475,5850,3.62,9.259444E-05
3601.637,10289.64,2.775627,2.69252,28.8187,42.8574,0.647,4949,1.32,0.0002861626
3824.723,9187.556,13.79483,13.44854,20.514,20.3932,0,9000,4,0.0003154185
3601.637,10301.49,3.731552,3.695163,43.8811,52.7788,0.18,6537,2.497,0.0006576994
3808.904,9149.556,91.23944,91.54868,81.9167,99.3065,0.811,5059,4.45,5.622349E-05
3808.904,9149.556,22.44154,22.38513,81.9167,99.3065,0,6000,4,9.824128E-05
3808.904,9149.556,29.51481,29.54988,81.9167,99.3065,0.764,5132,4.34,3.53396E-05
3808.904,9149.556,69.38892,69.18936,81.9167,99.3065,0.953,4576,1.4,0.0005670287
3808.904,9149.556,26.77393,26.60296,81.9167,99.3065,0.754,5047,4.59,0.0002489692
3808.904,9149.556,16.5772,16.55738,81.9167,99.3065,0,8500,4,0.0002025079
3808.904,9149.556,25.65372,25.50362,81.9167,99.3065,0.754,5047,4.59,0.0002311531
3808.904,9149.556,33.15456,32.96213,81.9167,99.3065,0.754,5047,4.59,0.001198394
3808.904,9147.449,11.20885,11.12011,81.9167,99.3065,0.754,5047,4.59,2.294993E-05
3808.027,9181.212,44.65231,44.91601,82.5282,81.4314,0,8500,4,0.0002141282
3808.904,9149.556,160.8593,160.2129,82.5282,81.4314,0,6000,4,0.0002265959
3808.027,9181.212,9.425648,9.399713,82.5282,81.4314,0.524,5637,3.24,0.0003562925
3808.904,9149.556,41.92162,41.70778,82.5282,81.4314,0.841,5074,3.49,0.000323191
3808.904,9149.556,10.85163,10.85146,82.5282,81.4314,0,6500,2,0.0005131266
3808.904,9149.556,20.68157,20.51031,82.5282,81.4314,0.427,5734,3.74,2.143194E-05
3808.904,9149.556,5.974377,6.074881,82.5282,81.4314,0.105,7354,3.769,0.0002809846
3808.027,9149.556,9.042319,9.082452,82.5282,81.4314,0.492,5476,4.63,0.0008448829
3808.904,9149.556,64.12406,64.02003,82.5282,81.4314,0.394,5949,3.93,0.0005543052
3826.485,9176.984,533.489,526.8268,56.4025,77.355,0.712,5613,4.11,3.715633E-05
3814.17,9187.556,36.0931,36.29535,13.1307,18.9931,1.502,3717,4.89,0.0001109866
3815.927,9185.44,41.87898,41.74001,13.1307,18.9931,1.354,3962,4.5,2.850687E-06
3815.048,9187.556,69.1414,68.59866,13.1307,18.9931,0,6500,4,3.632941E-05
3601.637,10294.38,8.029458,7.957858,28.7186,33.3285,-0.199,9899,2.924,0.0003036445
3811.536,9219.344,8.43257,8.447742,95.7754,119.302,0,9000,4,4.715249E-05
3814.17,9215.099,44.86249,44.82935,95.7754,119.302,0.564,5651,4.42,3.9705E-05
3814.17,9215.099,165.2644,164.8948,95.7754,119.302,0.709,5073,2.51,3.879783E-05
3819.443,9215.099,10.41942,10.33967,95.7754,119.302,0.427,5734,3.74,1.951911E-05
3816.805,9215.099,214.044,213.2678,95.7754,119.302,0,6000,4,2.343568E-05
3601.637,10349.04,5.810469,5.984964,50.0536,47.9051,0.394,5949,3.93,0.0006890424
3601.637,10349.04,9.025331,8.942748,50.0536,47.9051,0.272,7235,4.09,0.0001420492
3800.144,9200.258,77.05344,77.29963,295.812,271.691,1.069,4382,4.64,2.611504E-06
3800.144,9200.258,81.42469,81.30262,295.812,271.691,0.786,5221,4.5,0.0006606724
3799.269,9200.258,116.6427,115.9996,295.812,271.691,0.326,6162,4.05,8.277909E-05
3799.269,9200.258,141.4881,141.573,295.812,271.691,0.983,4576,4.414,2.987372E-05
3826.485,9215.099,19.65291,20.05214,56.4025,77.355,0.568,5745,4.01,0.0003074284
3812.414,9206.615,140.6735,140.342,24.9265,29.6131,0,7000,4,8.74032E-05
3815.927,9215.099,7.172961,7.145923,95.7754,119.302,0.704,5320,4.49,0.0002521891
3823.843,9204.496,126.0953,125.8335,26.8997,27.9729,0.486,5790,3.7,4.983913E-05
3815.048,9215.099,200.0171,201.5289,95.7754,119.302,0.811,5059,4.45,7.802809E-05
3601.637,10392.02,4.502961,4.441625,26.82,33.6658,1.363,3900,4.232,0.0008097825
3601.637,10392.02,5.834532,5.774384,26.82,33.6658,1.538,3922,1.21,0.0008724804
3601.637,10349.04,6.110413,6.045577,50.0536,47.9051,0.647,4949,1.32,0.0006655149
3819.443,9208.735,37.44988,37.71532,13.1307,18.9931,0.496,5880,4.03,0.0005331085
3820.322,9208.735,64.54369,66.73174,13.1307,18.9931,1.354,3962,4.5,0.0002772887
3821.202,9208.735,72.63614,73.0508,13.1307,18.9931,0,6000,4,0.0003859415
3822.962,9176.984,8.440698,8.208418,56.4025,77.355,1.491,3980,4.958,0.0002193493
3812.414,9215.099,537.3779,535.2908,95.7754,119.302,0,6000,2,0.0009121954
3601.637,10294.38,4.548954,4.325262,28.7186,33.3285,0.588,5820,4.37,0.001287596
3601.637,10346.66,6.957048,6.696499,37.8596,41.4679,0.647,4949,1.32,0.0006524716
3601.637,10346.66,8.70931,8.445245,37.8596,41.4679,1.756,3700,1,8.637299E-05
3824.723,9215.099,58.69691,58.93922,17.7182,20.8903,0,6500,4,0.0006394516
3601.637,10351.42,6.712196,6.463146,34.1455,41.3857,0.429,6180,4.11,0.0001870826
3601.637,10351.42,8.909512,8.634085,34.1455,41.3857,1.474,3705,4.8,0.0003526608
3806.274,9215.099,82.79916,82.89105,20.3358,22.1411,0.603,5474,4.16,0.0001932836
3820.322,9204.496,188.9864,188.9198,35.7194,40.6684,0.704,5320,4.49,0.000160482
3812.414,9210.856,2.372882,2.316179,34.22,32.3102,1.502,3717,4.89,8.037726E-05
3812.414,9193.904,27.37107,27.52691,61.5785,62.8072,0,7000,4,8.850167E-05
3601.637,10337.13,3.253689,3.162297,30.7559,32.4042,0.179,8863,3.582,0.0008320914
3815.927,9206.615,10.38722,10.20179,35.7194,40.6684,0,9000,4,2.752566E-06
3811.536,9210.856,131.7983,130.9185,34.22,32.3102,0.45,5966,4.21,1.479047E-05
3601.637,10339.51,5.14723,5.151501,40.1646,41.6917,1.502,3717,4.89,0.0002284543
3601.637,10327.61,5.577842,5.626344,44.5378,43.1688,0.647,4949,1.32,0.0001393152
3601.637,10275.43,3.889183,3.922454,48.5679,58.1528,0.18,6537,2.497,0.0003772057
3816.805,9202.377,165.8967,165.8026,25.0635,28.6293,0.486,5790,3.7,4.055828E-05
3798.394,9202.377,2.200855,1.987696,30.5608,26.9694,1.502,3717,4.89,3.800929E-06
3802.77,9206.615,10.18028,10.06516,18.5397,15.736,0,9000,4,0.0003560979
3800.144,9191.788,62.27985,61.97818,14.7146,15.8928,0.536,5665,4.28,0.0003282362
3801.019,9198.14,3.262774,3.013022,20.1808,18.1835,1.759,3737,1.065,0.0001054005
3601.637,10334.75,15.97646,15.5059,46.7844,49.1924,0.539,5373,4.37,0.000323298
3801.019,9198.14,4.968265,5.102977,20.1808,18.1835,1.502,3717,4.89,4.865708E-05
3601.637,10284.9,3.135785,2.953206,35.3176,36.0504,1.474,3705,4.8,0.0002541333
3601.637,10284.9,3.395591,3.4148,39.6635,35.8694,0.035,8637,4.104,0.000162738
3814.17,9198.14,4.328761,4.132592,34.22,32.3102,1.502,3717,4.89,0.0001093933
3601.637,10372.9,5.15438,5.154476,70.5587,71.6294,1.299,4395,2.11,0.0008570385
3601.637,10329.99,24.0549,24.14119,35.5897,33.5938,1.381,4066,1.43,0.0001604508
3601.637,10261.24,6.412095,6.312149,41.3917,43.4725,1.185,4142,2.39,0.0007104289
3601.637,10337.13,5.680727,5.726986,30.7559,32.4042,1.474,5260,2.74,0.0005100718
3601.637,10334.75,3.128389,3.062705,46.7844,49.1924,-0.199,9899,2.924,0.0007804408
3815.927,9198.14,7.880775,8.20655,34.22,32.3102,0.114,7828,3.97,0.0004279853
3815.048,9219.344,745.8823,752.7925,159.802,122.959,0.819,5169,4.43,5.220872E-05
3815.048,9219.344,640.66,639.8299,159.802,122.959,0.749,5239,4.5,0.0001276263
3601.637,10353.81,22.53371,22.64301,52.7654,60.2028,1.381,4066,1.43,0.0001288404
3814.17,9215.099,1094.484,1094.216,159.802,122.959,0.717,5426,4.5,6.366168E-05
3815.048,9215.099,274.0095,273.53,159.802,122.959,0.732,5281,4.374,3.084501E-05
3814.17,9215.099,183.0011,183.486,159.802,122.959,0,7500,2,0.0006204345
3601.637,10358.57,2.902834,2.836592,70.5587,71.6294,0.18,6537,2.497,0.0007348635
3601.637,10358.57,7.058922,6.971084,70.5587,71.6294,0.18,6537,2.497,0.0005395443
3601.637,10351.42,1.558669,1.651167,34.1455,41.3857,0.895,5063,2.65,1.521905E-05
3601.637,10351.42,4.066604,3.993511,36.5182,31.9406,0.18,6537,2.497,0.0003673225
3601.637,10351.42,19.48417,19.10716,34.1455,41.3857,1.363,3900,4.232,4.795991E-05
3601.637,10351.42,6.694924,6.507448,41.3917,43.4725,1.173,4662,2.05,1.688608E-05
3807.15,9198.14,87.63777,87.59752,16.0061,16.6397,0,6500,2,0.0005808389
3601.637,10261.24,7.98348,7.821463,41.3917,43.4725,1.299,4395,2.11,0.0003071838
3815.927,9215.099,108.8137,108.7372,21.7781,22.0254,0.6,5630,4.5,0.0001520795
3808.027,9215.099,70.74379,70.70384,21.7781,22.0254,0,6000,4,0.0002717755
3601.637,10341.89,29.22535,28.98275,46.0754,38.8206,0.647,4949,1.32,2.462142E-05
3601.637,10292,5.875373,5.733325,34.1088,44.5753,0.895,5063,2.65,0.0003042812
3601.637,10356.19,3.164873,3.072442,40.0877,34.307,0.647,4949,1.32,0.000242954
3601.637,10282.53,3.618992,3.648507,47.2378,53.0176,-0.199,9899,2.924,0.0008315261
3601.637,10294.38,7.724866,7.719796,38.6397,33.7768,-0.199,9899,2.924,0.0002647986
3601.637,10294.38,7.713068,7.507592,38.6397,33.7768,-0.199,9899,2.924,0.0002527301
3601.637,10349.04,6.252292,6.10054,36.6637,34.9922,0.895,5063,2.65,3.361989E-05
3601.637,10294.38,7.84608,7.783539,38.6397,33.7768,-0.199,9899,2.924,0.0002875192
3822.962,9215.099,1.448694,1.308,20.3257,24.3374,1.502,3717,4.89,0.0001104002
3819.443,9185.44,3.313316,3.720794,25.7345,27.751,1.633,3714,1.49,4.866773E-05
3815.927,9185.44,148.6118,148.4714,25.7345,27.751,0,6500,4,2.556575E-05
3813.292,9187.556,318.1214,319.555,25.7345,27.751,0.558,5756,0,0.000108436
3800.144,9189.672,4.818752,4.818717,25.7345,27.751,1.502,3717,4.89,0.0001158022
3603.296,10356.19,2.227897,2.355695,47.2474,43.176,0.456,6163,4.12,0.0001609023
3601.637,10377.67,4.332935,4.215527,42.5319,40.6438,1.474,3705,4.8,0.0001225591
3812.414,9208.735,10.2058,10.08377,83.3525,90.8374,0,6500,4,0.0001504659
3601.637,10363.35,16.68368,16.46108,63.7417,46.3969,0.18,6537,2.497,0.0001014221
3601.637,10294.38,10.90732,10.89745,38.6397,33.7768,1.363,3900,4.232,0.0002521809
3601.637,10349.04,402.1729,395.0473,36.6637,34.9922,0.18,6537,2.497,8.99987E-05
3601.637,10353.81,8.873258,8.775881,36.6637,34.9922,1.674,3796,1.532,0.0002010764
3806.274,9187.556,24.73001,25.04374,25.7345,27.751,0,7500,4,9.251069E-05
3822.962,9185.44,60.11628,59.76616,25.7345,27.751,1.069,4382,4.64,6.245403E-05
3809.781,9208.735,12.09581,12.10136,83.3525,90.8374,0,4752,4.641,0.0001625132
3808.904,9208.735,307.912,307.5118,83.3525,90.8374,0.554,5792,4.4,0.0002409263
3804.521,9187.556,9.138535,9.050103,25.7345,27.751,0,8500,4,9.53136E-05
3803.645,9187.556,70.82125,70.01776,25.7345,27.751,1.176,4246,4.24,9.994782E-05
3601.637,10337.13,4.746425,4.652339,36.4727,29.5335,1.363,3900,4.232,6.777658E-05
3809.781,9191.788,25.59738,25.45766,16.1054,15.8171,0.768,5097,4.1,3.200204E-05
3822.082,9189.672,5.751892,5.599239,16.1054,15.8171,1.502,3717,4.89,2.090534E-05
3821.202,9204.496,25.49933,25.51371,18.8465,18.9231,0,8500,4,4.576787E-05
3804.521,9212.978,50.0202,49.84164,15.0814,15.8678,0.53,5746,4.16,5.030444E-05
3804.521,9210.856,12.37631,12.22671,15.0814,15.8678,0.116,7652,4.287,0.0001277644
3601.637,10282.53,7.374051,7.321669,42.5319,40.6438,0.18,6537,2.497,0.0004920592
3601.637,10287.27,16.23044,16.34378,44.7576,41.4842,0.45,6000,4.03,0.0001201202
3800.144,9191.788,13.1658,13.12083,17.2941,18.3839,0.116,7652,4.287,0.0001354971
3601.637,10365.73,11.34899,11.08832,33.2803,29.7624,-0.199,9899,2.924,0.0004789616
3601.637,10365.73,40.25508,39.42814,33.2803,29.7624,1.299,4395,2.11,4.290758E-05
3601.637,10396.81,40.75582,41.53645,59.987,48.1772,0.647,4949,1.32,2.417717E-05
3601.637,10396.81,23.56747,23.82914,57.5262,50.731,1.299,4395,2.11,3.575785E-05
3601.637,10396.81,16.84492,16.79811,57.5262,50.731,-0.199,9899,2.924,0.0002417809
3601.637,10396.81,4.750371,4.679052,57.5262,50.731,0.18,6537,2.497,1.833102E-05
3601.637,10377.67,10.14457,10.09967,42.5319,40.6438,-0.199,9899,2.924,7.367984E-06
3807.15,9215.099,20.29586,20.39615,54.4448,68.1329,0.754,5047,4.59,0.0002996361
3807.15,9215.099,34.17509,33.7514,54.4448,68.1329,1.491,3980,4.958,0.000257897
3820.322,9185.44,13.43604,13.38709,59.0226,67.7074,0.811,5059,4.45,0.000100356
3820.322,9183.326,13.58843,13.49153,59.0226,67.7074,0.754,5047,4.59,0.0005052329
3809.781,9185.44,13.28099,13.13952,59.0226,67.7074,0.692,5285,4.62,0.0001002517
3818.563,9185.44,18.4577,18.42779,59.0226,67.7074,0,4752,4.641,9.596075E-05
3819.443,9185.44,20.29041,20.15094,59.0226,67.7074,0.536,5665,4.28,0.0002090182
3606.617,10365.73,5.160326,5.165256,38.6302,38.3845,0.18,6537,2.497,2.574457E-05
3603.296,10365.73,22.11712,22.093,41.0162,43.3839,1.299,4395,2.11,8.410401E-05
3820.322,9229.964,34.89817,34.99395,19.7189,19.6997,0,7000,4,0.0009908826
3808.027,9212.978,27.79612,27.88322,19.6971,22.0525,1.41,3858,4.165,0.000181383
3816.805,9219.344,468.6493,466.4507,133.228,160.776,0.709,5073,2.51,0.0006472096
3816.805,9215.099,1287.576,1286.625,133.228,160.776,0.656,5377,4.5,2.322576E-05
3816.805,9215.099,159.1177,159.0259,133.228,160.776,0.759,5262,4.5,9.804614E-05
3816.805,9215.099,311.7986,311.1252,133.228,160.776,0.692,5285,4.62,0.0001955384
3601.637,10382.45,7.414432,7.281262,46.4106,54.2985,1.538,3922,1.21,0.0005460776
3601.637,10384.84,12.54866,12.27013,51.2915,48.2148,1.108,4246,4.368,0.0005046207
3601.637,10384.84,6.611951,6.313382,51.2915,48.2148,0.819,5169,4.43,0.0003348266
3819.443,9212.978,59.13055,59.03176,23.6922,25.0971,0.717,5426,4.5,4.103852E-05
3816.805,9215.099,351.0744,350.6195,133.228,160.776,0.717,5426,4.5,0.0002264186
3816.805,9215.099,367.8365,368.9299,133.228,160.776,0,6500,4,0.0001973118
3794.897,9187.556,176.3401,177.4793,30.8119,18.7228,0,9000,4,0.000235872
3829.129,9187.556,6.106551,6.177176,22.8106,23.7287,0.114,7828,3.97,0.0001835698
3816.805,9215.099,308.1136,306.6491,133.228,160.776,0,6500,4,0.0005428581
3816.805,9215.099,199.1752,198.753,133.228,160.776,0.717,5426,4.5,0.0001422295
3798.394,9189.672,257.2542,256.8065,20.514,20.3932,0.572,5661,4.27,0.0004665803
3798.394,9191.788,24.39547,24.35857,23.8706,24.5531,0.313,6808,4.2,0.0001997594
3811.536,9187.556,101.5036,101.3681,36.3414,27.6435,0.518,6038,4.37,6.10283E-05
3796.645,9193.904,130.159,129.2937,48.4751,42.5264,0.486,5790,3.7,0.0001067668
3807.15,9191.788,1503.959,1496.229,70.7793,98.6174,0.581,5506,3.8,0.0003252567
3809.781,9198.14,3.56041,3.775574,20.7818,18.4908,1.502,3717,4.89,5.708944E-05
3807.15,9215.099,105.0525,104.5166,16.8152,16.5695,0,6000,4,0.0005787901
3810.658,9206.615,17.34699,16.9847,16.6686,16.7605,0.063,6890,4.184,0.0003660627
3809.781,9206.615,36.64782,36.99686,16.6686,16.7605,0,8500,4,0.0005849226
3808.027,9215.099,138.6239,138.3756,19.6971,22.0525,0.53,5873,4.37,6.530985E-05
3809.781,9206.615,25.00096,24.99045,16.6686,16.7605,0,6000,2,0.0001302574
3808.027,9193.904,303.6602,301.996,70.7793,98.6174,0.692,5285,4.62,0.0004044478
3807.15,9193.904,550.4776,547.595,70.7793,98.6174,0.603,5474,4.16,0.0002297901
3803.645,9204.496,167.1171,165.2746,138.778,182.23,1.337,4231,0.35,0.0001555573
3801.894,9204.496,483.019,478.1224,138.778,182.23,0.05,8320,3.972,9.752477E-05
3802.77,9204.496,425.4079,421.6356,138.778,182.23,0.05,8320,3.972,0.0001736676
3808.027,9202.377,586.1867,585.4794,138.778,182.23,0.298,7118,4.045,0.0001128637
3803.645,9204.496,215.562,214.5288,138.778,182.23,0.05,8320,3.972,0.0002259272
3819.443,9147.449,533.3262,530.4456,63.2695,74.1799,1.176,4246,4.24,9.114888E-05
3818.563,9147.449,39.76954,39.66116,63.2695,74.1799,0,6000,4,3.425809E-05
3811.536,9215.099,9.867394,9.610336,58.1678,64.1105,0,4752,4.641,0.0002255311
3822.082,9147.449,45.37449,45.48601,63.2695,74.1799,0,6000,4,5.453325E-05
3823.843,9212.978,254.6496,253.7285,50.4407,67.5798,1.069,4382,4.64,1.867937E-05
3825.604,9147.449,293.7234,292.533,63.2695,74.1799,1.403,4115,1.73,4.076761E-05
3823.843,9217.221,29.66912,30.16438,63.2695,74.1799,0.303,7117,4.055,0.0004110266
3809.781,9210.856,77.12491,77.49144,50.4407,67.5798,0,7000,4,0.0001729835
3823.843,9217.221,32.05786,32.5215,63.2695,74.1799,0.452,5961,4.3,0.0002470902
3822.962,9212.978,19.53058,20.01294,63.2695,74.1799,0.443,6231,4.312,0.0004665063
3822.962,9217.221,134.7577,134.7725,63.2695,74.1799,1.491,3980,4.958,3.59718E-05
